CustomerID,TotalSpent,OrderCount,FirstInvoiceDate,LastInvoiceDate,CustomerLifespan,Recency,PurchaseFrequency,Segment,SegmentLabel
17197.0,1013.01,1,2011-11-10 10:32:00,2011-11-10 10:32:00,1,29,30.0,1,BudgetIrregular
17198.0,692.22,3,2010-12-03 14:54:00,2011-11-16 10:39:00,347,23,0.26,0,BudgetRegular
17201.0,342.63,1,2011-10-17 11:55:00,2011-10-17 11:55:00,1,53,30.0,1,BudgetIrregular
17203.0,3563.85,6,2011-10-10 14:37:00,2011-11-04 12:27:00,24,35,7.5,2,HighValueIrregular
17204.0,1564.56,4,2011-03-21 12:42:00,2011-06-17 14:46:00,88,174,1.36,0,BudgetRegular
17205.0,384.08,1,2011-10-17 12:46:00,2011-10-17 12:46:00,1,53,30.0,1,BudgetIrregular
17206.0,204.24,1,2011-10-17 13:25:00,2011-10-17 13:25:00,1,52,30.0,1,BudgetIrregular
17211.0,2317.2200000000003,8,2010-12-05 12:44:00,2011-11-13 12:03:00,342,26,0.7,2,HighValueIrregular
17212.0,226.85,1,2011-03-31 19:42:00,2011-03-31 19:42:00,1,252,30.0,3,HighSpendingIrregular
17213.0,2781.23,7,2010-12-08 13:03:00,2011-10-30 14:53:00,326,39,0.64,2,HighValueIrregular
17214.0,1069.12,6,2010-12-15 15:14:00,2011-10-10 13:17:00,298,59,0.6,0,BudgetRegular
17217.0,113.5,1,2011-04-19 17:19:00,2011-04-19 17:19:00,1,233,30.0,3,HighSpendingIrregular
17218.0,1960.72,10,2010-12-06 15:25:00,2011-12-05 13:52:00,363,3,0.83,2,HighValueIrregular
17219.0,114.23,1,2011-11-08 11:25:00,2011-11-08 11:25:00,1,31,30.0,1,BudgetIrregular
17220.0,3198.25,14,2010-12-10 14:54:00,2011-11-15 13:47:00,339,23,1.24,2,HighValueIrregular
17221.0,335.13,2,2011-11-03 17:39:00,2011-12-02 13:35:00,28,6,2.14,0,BudgetRegular
17222.0,354.15,1,2011-10-05 13:58:00,2011-10-05 13:58:00,1,64,30.0,1,BudgetIrregular
17223.0,391.79,2,2010-12-06 14:08:00,2011-02-02 15:57:00,58,309,1.03,3,HighSpendingIrregular
17226.0,393.49,1,2011-02-04 11:52:00,2011-02-04 11:52:00,1,308,30.0,3,HighSpendingIrregular
17227.0,939.32,6,2010-12-06 11:16:00,2011-11-21 10:51:00,349,18,0.52,0,BudgetRegular
17228.0,1906.09,8,2010-12-02 16:00:00,2011-11-24 10:24:00,356,15,0.67,2,HighValueIrregular
17229.0,318.76,2,2011-07-20 12:38:00,2011-09-04 13:56:00,46,95,1.3,0,BudgetRegular
17231.0,3174.32,10,2010-12-13 14:16:00,2011-11-27 15:18:00,349,11,0.86,2,HighValueIrregular
17232.0,421.52,2,2011-11-25 12:24:00,2011-12-07 12:21:00,11,2,5.45,0,BudgetRegular
17233.0,190.88,1,2011-11-04 14:06:00,2011-11-04 14:06:00,1,34,30.0,1,BudgetIrregular
17234.0,149.89,1,2011-06-10 11:20:00,2011-06-10 11:20:00,1,182,30.0,3,HighSpendingIrregular
17235.0,550.06,2,2010-12-02 13:38:00,2011-11-14 15:51:00,347,24,0.17,0,BudgetRegular
17236.0,916.13,6,2010-12-12 11:49:00,2011-11-27 12:00:00,350,12,0.51,0,BudgetRegular
17237.0,314.69,2,2011-11-17 12:55:00,2011-11-28 15:02:00,11,10,5.45,0,BudgetRegular
17239.0,382.5,1,2011-01-31 09:41:00,2011-01-31 09:41:00,1,312,30.0,3,HighSpendingIrregular
17242.0,1135.04,2,2011-06-12 13:04:00,2011-08-23 14:55:00,72,107,0.83,0,BudgetRegular
17244.0,954.9,1,2011-10-17 15:19:00,2011-10-17 15:19:00,1,52,30.0,1,BudgetIrregular
17245.0,171.45,1,2011-05-19 10:43:00,2011-05-19 10:43:00,1,204,30.0,3,HighSpendingIrregular
17247.0,282.19,1,2011-11-24 15:21:00,2011-11-24 15:21:00,1,14,30.0,1,BudgetIrregular
17248.0,318.65,1,2011-08-11 13:34:00,2011-08-11 13:34:00,1,119,30.0,1,BudgetIrregular
17250.0,384.52,2,2011-03-23 16:45:00,2011-12-06 12:15:00,257,3,0.23,0,BudgetRegular
17251.0,283.28000000000003,1,2010-12-12 11:06:00,2010-12-12 11:06:00,1,362,30.0,3,HighSpendingIrregular
17252.0,353.86,2,2011-06-06 16:41:00,2011-08-15 09:45:00,69,116,0.87,0,BudgetRegular
17253.0,178.26,1,2011-11-21 12:59:00,2011-11-21 12:59:00,1,17,30.0,1,BudgetIrregular
17254.0,272.44,2,2011-11-24 14:09:00,2011-12-05 12:46:00,10,4,6.0,0,BudgetRegular
17255.0,298.41,2,2011-02-13 15:18:00,2011-10-30 12:18:00,258,40,0.23,0,BudgetRegular
17256.0,240.0,2,2011-01-31 14:53:00,2011-08-24 13:30:00,204,106,0.29,0,BudgetRegular
17259.0,603.37,2,2010-12-06 12:55:00,2011-07-14 15:01:00,220,147,0.27,0,BudgetRegular
17262.0,1253.36,5,2010-12-08 13:30:00,2011-10-18 12:56:00,313,51,0.48,0,BudgetRegular
17263.0,63.440000000000005,1,2011-05-15 14:32:00,2011-05-15 14:32:00,1,207,30.0,3,HighSpendingIrregular
17265.0,562.9,2,2011-06-12 12:00:00,2011-07-24 10:49:00,41,138,1.46,0,BudgetRegular
17266.0,310.64,3,2011-07-15 11:57:00,2011-12-07 14:12:00,145,1,0.62,0,BudgetRegular
17267.0,317.62,2,2011-08-04 17:19:00,2011-08-04 17:22:00,1,126,60.0,1,BudgetIrregular
17268.0,763.64,4,2011-04-08 13:20:00,2011-08-24 10:06:00,137,107,0.88,0,BudgetRegular
17272.0,2148.63,4,2011-03-22 12:05:00,2011-10-28 16:37:00,220,41,0.55,2,HighValueIrregular
17274.0,111.98,1,2011-11-04 13:16:00,2011-11-04 13:16:00,1,34,30.0,1,BudgetIrregular
17277.0,1065.35,2,2011-01-21 12:37:00,2011-04-26 12:47:00,95,227,0.63,0,BudgetRegular
17278.0,246.04,1,2011-04-12 13:10:00,2011-04-12 13:10:00,1,240,30.0,3,HighSpendingIrregular
17279.0,187.83,1,2011-10-13 11:58:00,2011-10-13 11:58:00,1,57,30.0,1,BudgetIrregular
17282.0,1703.41,3,2011-02-13 11:36:00,2011-08-01 14:29:00,169,129,0.53,2,HighValueIrregular
17284.0,1652.58,6,2011-01-07 14:31:00,2011-10-10 14:38:00,276,59,0.65,2,HighValueIrregular
17286.0,153.92,1,2011-11-18 12:47:00,2011-11-18 12:47:00,1,21,30.0,1,BudgetIrregular
17287.0,1064.11,7,2010-12-02 12:22:00,2011-11-13 13:27:00,346,25,0.61,0,BudgetRegular
17288.0,1419.73,7,2010-12-16 13:33:00,2011-11-30 16:09:00,349,8,0.6,0,BudgetRegular
17289.0,944.41,3,2011-06-12 13:51:00,2011-11-08 12:01:00,148,31,0.61,0,BudgetRegular
17290.0,525.24,2,2011-11-23 15:53:00,2011-12-06 12:38:00,12,3,5.0,0,BudgetRegular
17291.0,550.8000000000001,1,2011-02-04 13:04:00,2011-02-04 13:04:00,1,307,30.0,3,HighSpendingIrregular
17293.0,1875.11,9,2010-12-13 14:55:00,2011-12-01 14:37:00,352,7,0.77,2,HighValueIrregular
17295.0,556.95,3,2011-10-06 12:22:00,2011-11-11 10:49:00,35,28,2.57,0,BudgetRegular
17297.0,131.78,1,2011-11-22 14:43:00,2011-11-22 14:43:00,1,16,30.0,1,BudgetIrregular
17298.0,498.42,2,2011-08-07 12:21:00,2011-08-30 16:43:00,23,100,2.61,0,BudgetRegular
17299.0,669.11,4,2011-06-19 16:04:00,2011-11-28 12:01:00,161,11,0.75,0,BudgetRegular
17301.0,197.63,1,2011-11-18 13:43:00,2011-11-18 13:43:00,1,20,30.0,1,BudgetIrregular
17302.0,1135.63,5,2011-02-07 10:14:00,2011-11-25 09:36:00,290,14,0.52,0,BudgetRegular
17303.0,250.04,1,2010-12-13 13:32:00,2010-12-13 13:32:00,1,360,30.0,3,HighSpendingIrregular
17309.0,82.75,1,2011-09-05 15:20:00,2011-09-05 15:20:00,1,94,30.0,1,BudgetIrregular
17311.0,1384.85,2,2011-01-27 10:56:00,2011-09-22 14:11:00,238,77,0.25,0,BudgetRegular
17312.0,644.3,3,2011-07-03 13:12:00,2011-07-24 11:52:00,20,138,4.5,0,BudgetRegular
17313.0,2328.84,1,2011-11-08 15:45:00,2011-11-08 15:45:00,1,30,30.0,2,HighValueIrregular
17314.0,2527.92,8,2011-01-31 11:25:00,2011-11-15 09:41:00,287,24,0.84,2,HighValueIrregular
17317.0,2600.34,3,2011-09-11 12:45:00,2011-10-24 17:19:00,43,45,2.09,2,HighValueIrregular
17320.0,1200.62,3,2010-12-06 15:38:00,2011-08-31 13:31:00,267,99,0.34,0,BudgetRegular
17321.0,700.86,2,2011-10-03 11:34:00,2011-12-01 13:41:00,59,7,1.02,0,BudgetRegular
17323.0,917.67,7,2011-02-20 14:38:00,2011-11-24 17:29:00,277,14,0.76,0,BudgetRegular
17324.0,990.23,4,2010-12-08 12:45:00,2011-11-22 10:34:00,348,17,0.34,0,BudgetRegular
17325.0,96.8,1,2011-03-04 13:09:00,2011-03-04 13:09:00,1,279,30.0,3,HighSpendingIrregular
17329.0,523.11,2,2011-01-28 15:29:00,2011-11-25 14:24:00,300,13,0.2,0,BudgetRegular
17330.0,363.9,2,2011-10-03 11:26:00,2011-11-17 08:56:00,44,22,1.36,0,BudgetRegular
17331.0,175.2,1,2011-08-08 11:55:00,2011-08-08 11:55:00,1,123,30.0,1,BudgetIrregular
17333.0,494.25,1,2011-09-15 10:11:00,2011-09-15 10:11:00,1,85,30.0,1,BudgetIrregular
17334.0,307.02,2,2011-02-04 09:03:00,2011-02-10 14:59:00,6,301,10.0,3,HighSpendingIrregular
17337.0,2026.42,4,2011-02-02 17:06:00,2011-07-11 14:55:00,158,150,0.76,2,HighValueIrregular
17339.0,243.36,2,2010-12-09 14:44:00,2011-09-06 13:29:00,270,93,0.22,0,BudgetRegular
17341.0,781.36,3,2010-12-08 12:46:00,2011-07-06 12:33:00,209,156,0.43,0,BudgetRegular
17343.0,193.64,1,2010-12-19 15:07:00,2010-12-19 15:07:00,1,354,30.0,3,HighSpendingIrregular
17344.0,160.57,1,2011-10-24 12:56:00,2011-10-24 12:56:00,1,45,30.0,1,BudgetIrregular
17345.0,537.74,4,2011-05-27 12:26:00,2011-11-24 15:03:00,181,14,0.66,0,BudgetRegular
17346.0,2676.56,15,2010-12-01 14:34:00,2011-12-06 12:18:00,369,3,1.22,2,HighValueIrregular
17347.0,228.96,1,2011-09-14 13:12:00,2011-09-14 13:12:00,1,85,30.0,1,BudgetIrregular
17348.0,1159.52,5,2011-02-15 10:49:00,2011-11-25 11:25:00,283,14,0.53,0,BudgetRegular
17349.0,110.75,1,2011-06-13 14:29:00,2011-06-13 14:29:00,1,178,30.0,3,HighSpendingIrregular
17350.0,1286.07,4,2011-10-19 16:05:00,2011-12-01 15:47:00,42,7,2.86,0,BudgetRegular
17351.0,587.15,3,2011-03-11 16:05:00,2011-11-03 18:45:00,237,35,0.38,0,BudgetRegular
17353.0,1740.0,2,2011-07-08 16:17:00,2011-08-02 17:19:00,25,128,2.4,2,HighValueIrregular
17354.0,1393.06,1,2011-10-20 10:34:00,2011-10-20 10:34:00,1,50,30.0,1,BudgetIrregular
17356.0,178.22,1,2011-02-01 11:07:00,2011-02-01 11:07:00,1,311,30.0,3,HighSpendingIrregular
17357.0,388.14,2,2011-11-15 16:29:00,2011-11-15 16:30:00,1,23,60.0,1,BudgetIrregular
17358.0,365.85,2,2010-12-19 14:16:00,2011-02-09 16:57:00,52,302,1.15,3,HighSpendingIrregular
17359.0,127.86,1,2011-11-28 14:37:00,2011-11-28 14:37:00,1,10,30.0,1,BudgetIrregular
17360.0,585.79,3,2011-06-08 17:09:00,2011-11-22 13:11:00,166,16,0.54,0,BudgetRegular
17361.0,488.2,3,2011-02-21 09:55:00,2011-10-21 15:43:00,242,48,0.37,0,BudgetRegular
17362.0,312.23,2,2011-02-03 10:26:00,2011-04-14 14:43:00,70,238,0.86,0,BudgetRegular
17367.0,168.4,1,2011-04-15 14:21:00,2011-04-15 14:21:00,1,237,30.0,3,HighSpendingIrregular
17368.0,1912.67,8,2011-01-06 11:57:00,2011-11-16 15:26:00,314,22,0.76,2,HighValueIrregular
17370.0,446.18,4,2011-06-23 11:50:00,2011-09-28 10:14:00,96,72,1.25,0,BudgetRegular
17371.0,423.89,3,2010-12-13 15:20:00,2011-11-22 13:30:00,343,16,0.26,0,BudgetRegular
17372.0,1342.68,8,2010-12-12 12:00:00,2011-10-30 11:37:00,321,40,0.75,0,BudgetRegular
17373.0,646.92,4,2011-01-31 11:46:00,2011-10-30 15:28:00,272,39,0.44,0,BudgetRegular
17374.0,495.77,2,2011-03-03 12:53:00,2011-05-05 09:05:00,62,218,0.97,0,BudgetRegular
17375.0,400.1,3,2010-12-13 15:16:00,2011-05-24 15:45:00,162,198,0.56,0,BudgetRegular
17376.0,203.2,2,2011-02-01 14:12:00,2011-09-30 12:36:00,240,70,0.25,0,BudgetRegular
17379.0,404.66,1,2011-11-28 13:56:00,2011-11-28 13:56:00,1,10,30.0,1,BudgetIrregular
17382.0,65.4,1,2011-10-05 13:05:00,2011-10-05 13:05:00,1,64,30.0,1,BudgetIrregular
17383.0,199.29,1,2011-12-05 17:36:00,2011-12-05 17:36:00,1,3,30.0,1,BudgetIrregular
17384.0,336.4,2,2011-05-04 16:07:00,2011-11-20 15:48:00,199,18,0.3,0,BudgetRegular
17385.0,261.11,1,2011-11-25 11:02:00,2011-11-25 11:02:00,1,14,30.0,1,BudgetIrregular
17386.0,2686.42,6,2011-06-27 12:11:00,2011-12-02 11:28:00,157,7,1.15,2,HighValueIrregular
17387.0,784.11,2,2011-11-06 11:25:00,2011-11-20 11:00:00,13,19,4.62,0,BudgetRegular
17388.0,1259.56,4,2011-02-25 12:28:00,2011-09-23 10:31:00,209,77,0.57,0,BudgetRegular
17391.0,508.8,2,2011-06-28 12:21:00,2011-06-29 09:58:00,1,163,60.0,1,BudgetIrregular
17392.0,451.91,2,2010-12-16 19:04:00,2011-02-06 12:48:00,51,306,1.18,3,HighSpendingIrregular
17394.0,203.87,1,2011-05-04 13:22:00,2011-05-04 13:22:00,1,218,30.0,3,HighSpendingIrregular
17397.0,696.41,2,2011-11-17 13:58:00,2011-11-17 14:08:00,1,21,60.0,1,BudgetIrregular
17398.0,653.38,3,2011-03-29 13:04:00,2011-08-17 09:48:00,140,114,0.64,0,BudgetRegular
17400.0,2129.96,5,2010-12-21 17:16:00,2011-08-05 15:38:00,226,125,0.66,2,HighValueIrregular
17402.0,2598.85,12,2010-12-05 13:53:00,2011-12-05 10:15:00,364,4,0.99,2,HighValueIrregular
17403.0,281.62,1,2011-11-03 15:18:00,2011-11-03 15:18:00,1,35,30.0,1,BudgetIrregular
17405.0,1031.41,3,2011-07-12 14:17:00,2011-12-08 17:12:00,149,0,0.6,0,BudgetRegular
17406.0,2200.42,3,2010-12-08 10:35:00,2011-01-10 15:07:00,33,332,2.73,3,HighSpendingIrregular
17408.0,32.65,1,2011-06-29 12:53:00,2011-06-29 12:53:00,1,162,30.0,1,BudgetIrregular
17409.0,771.85,2,2011-04-05 16:42:00,2011-06-08 10:36:00,63,184,0.95,0,BudgetRegular
17410.0,1214.72,5,2011-05-08 15:21:00,2011-11-23 15:46:00,199,15,0.75,0,BudgetRegular
17411.0,778.94,3,2011-03-23 13:44:00,2011-11-27 14:25:00,249,11,0.36,0,BudgetRegular
17412.0,1258.06,7,2010-12-02 16:29:00,2011-12-07 11:36:00,369,2,0.57,0,BudgetRegular
17414.0,778.0,2,2011-06-08 11:43:00,2011-10-27 12:13:00,141,43,0.43,0,BudgetRegular
17415.0,507.84,1,2011-09-21 12:50:00,2011-09-21 12:50:00,1,79,30.0,1,BudgetIrregular
17418.0,463.46,2,2011-01-20 11:39:00,2011-10-28 13:00:00,281,41,0.21,0,BudgetRegular
17420.0,598.83,3,2010-12-01 09:56:00,2011-10-20 14:52:00,323,49,0.28,0,BudgetRegular
17422.0,1979.37,6,2011-02-16 14:44:00,2011-11-23 13:27:00,279,15,0.65,2,HighValueIrregular
17423.0,698.41,2,2011-05-06 09:14:00,2011-10-24 13:36:00,171,45,0.35,0,BudgetRegular
17425.0,759.17,2,2011-10-10 11:37:00,2011-11-20 15:30:00,41,18,1.46,0,BudgetRegular
17427.0,100.8,1,2011-09-29 11:29:00,2011-09-29 11:29:00,1,71,30.0,1,BudgetIrregular
17429.0,524.9200000000001,3,2011-05-05 09:53:00,2011-08-03 13:22:00,90,127,1.0,0,BudgetRegular
17430.0,265.76,2,2010-12-09 13:05:00,2011-11-07 09:24:00,332,32,0.18,0,BudgetRegular
17431.0,403.3,1,2011-01-30 14:36:00,2011-01-30 14:36:00,1,312,30.0,3,HighSpendingIrregular
17432.0,365.76,2,2011-11-02 17:30:00,2011-11-21 17:33:00,19,17,3.16,0,BudgetRegular
17433.0,303.16,1,2011-09-12 14:24:00,2011-09-12 14:24:00,1,87,30.0,1,BudgetIrregular
17434.0,2373.82,7,2011-09-15 13:54:00,2011-12-07 13:16:00,82,1,2.56,2,HighValueIrregular
17436.0,216.3,2,2011-04-27 11:33:00,2011-12-08 12:30:00,225,1,0.27,0,BudgetRegular
17438.0,388.4500000000001,1,2011-03-31 10:26:00,2011-03-31 10:26:00,1,253,30.0,3,HighSpendingIrregular
17440.0,186.42,3,2011-04-06 12:05:00,2011-07-06 11:54:00,90,156,1.0,0,BudgetRegular
17442.0,2248.56,6,2011-02-22 13:02:00,2011-11-03 09:17:00,253,36,0.71,2,HighValueIrregular
17443.0,534.24,1,2011-05-04 10:47:00,2011-05-04 10:47:00,1,219,30.0,3,HighSpendingIrregular
17444.0,2389.1,2,2011-06-20 09:04:00,2011-07-11 10:33:00,21,151,2.86,2,HighValueIrregular
17446.0,120.9,2,2011-02-02 14:40:00,2011-06-16 10:42:00,133,176,0.45,0,BudgetRegular
17447.0,541.53,2,2011-09-29 10:10:00,2011-10-30 14:18:00,31,39,1.94,0,BudgetRegular
17449.0,2517.86,7,2010-12-15 10:57:00,2011-12-07 16:56:00,357,1,0.59,2,HighValueIrregular
17451.0,1721.4,7,2011-08-26 11:54:00,2011-12-08 15:02:00,104,0,2.02,2,HighValueIrregular
17453.0,486.72,2,2011-10-06 17:02:00,2011-11-22 09:42:00,46,17,1.3,0,BudgetRegular
17454.0,517.53,4,2010-12-15 10:54:00,2011-05-31 13:58:00,167,191,0.72,0,BudgetRegular
17455.0,131.7,1,2011-05-20 12:31:00,2011-05-20 12:31:00,1,203,30.0,3,HighSpendingIrregular
17456.0,249.86,1,2010-12-09 15:23:00,2010-12-09 15:23:00,1,364,30.0,3,HighSpendingIrregular
17457.0,1737.7,5,2011-01-04 14:33:00,2011-08-05 12:48:00,212,126,0.71,2,HighValueIrregular
17458.0,316.5,1,2011-11-24 13:01:00,2011-11-24 13:01:00,1,14,30.0,1,BudgetIrregular
17459.0,657.3,2,2011-10-10 17:00:00,2011-10-27 13:25:00,16,42,3.75,0,BudgetRegular
17460.0,622.4300000000001,6,2010-12-01 16:24:00,2011-09-06 15:04:00,278,93,0.65,0,BudgetRegular
17461.0,757.46,3,2011-11-10 12:01:00,2011-11-17 10:21:00,6,22,15.0,0,BudgetRegular
17462.0,675.69,2,2011-02-28 17:01:00,2011-10-10 13:56:00,223,59,0.27,0,BudgetRegular
17463.0,1896.41,5,2011-01-30 15:48:00,2011-11-23 13:40:00,296,15,0.51,2,HighValueIrregular
17464.0,289.96000000000004,1,2011-07-04 13:19:00,2011-07-04 13:19:00,1,157,30.0,1,BudgetIrregular
17466.0,763.28,2,2011-09-22 09:16:00,2011-11-29 13:15:00,68,9,0.88,0,BudgetRegular
17468.0,137.0,2,2011-11-25 12:52:00,2011-11-29 15:33:00,4,9,15.0,1,BudgetIrregular
17469.0,1870.97,5,2011-05-19 08:55:00,2011-11-23 13:15:00,188,15,0.8,2,HighValueIrregular
17470.0,1125.07,5,2010-12-07 09:57:00,2011-10-26 12:42:00,323,44,0.46,0,BudgetRegular
17472.0,710.29,3,2011-02-13 14:40:00,2011-06-01 14:57:00,108,190,0.83,0,BudgetRegular
17475.0,194.37,1,2011-09-21 14:55:00,2011-09-21 14:55:00,1,78,30.0,1,BudgetIrregular
17480.0,511.82,1,2011-09-23 11:39:00,2011-09-23 11:39:00,1,77,30.0,1,BudgetIrregular
17481.0,1255.59,4,2011-09-07 09:57:00,2011-12-06 12:28:00,90,3,1.33,0,BudgetRegular
17483.0,414.04,3,2011-06-09 19:40:00,2011-10-05 13:10:00,117,64,0.77,0,BudgetRegular
17486.0,396.87,1,2011-03-23 14:00:00,2011-03-23 14:00:00,1,260,30.0,3,HighSpendingIrregular
17489.0,376.64,2,2011-05-11 11:34:00,2011-10-12 08:56:00,153,58,0.39,0,BudgetRegular
17490.0,2092.32,7,2011-06-16 09:15:00,2011-12-09 09:08:00,175,0,1.2,2,HighValueIrregular
17491.0,3558.87,10,2010-12-07 12:18:00,2011-12-08 16:18:00,366,0,0.82,2,HighValueIrregular
17492.0,374.57,1,2011-04-05 15:21:00,2011-04-05 15:21:00,1,247,30.0,3,HighSpendingIrregular
17495.0,497.56,2,2011-11-01 12:06:00,2011-12-02 12:08:00,31,7,1.94,0,BudgetRegular
17496.0,271.05,1,2010-12-16 08:39:00,2010-12-16 08:39:00,1,358,30.0,3,HighSpendingIrregular
17498.0,272.22,1,2011-09-25 12:25:00,2011-09-25 12:25:00,1,75,30.0,1,BudgetIrregular
17499.0,622.88,1,2011-02-23 09:14:00,2011-02-23 09:14:00,1,289,30.0,3,HighSpendingIrregular
17500.0,1138.0,3,2011-11-10 09:08:00,2011-11-22 14:25:00,12,16,7.5,0,BudgetRegular
17501.0,288.6,2,2011-05-03 09:46:00,2011-05-03 09:47:00,1,220,60.0,3,HighSpendingIrregular
17502.0,689.1,4,2011-11-10 16:39:00,2011-11-30 13:13:00,19,8,6.32,0,BudgetRegular
17503.0,558.96,2,2011-11-01 11:12:00,2011-12-07 09:18:00,35,2,1.71,0,BudgetRegular
17504.0,2997.03,9,2011-01-21 11:09:00,2011-05-17 12:59:00,116,205,2.33,2,HighValueIrregular
17505.0,1145.84,2,2011-05-18 09:01:00,2011-07-01 12:50:00,44,161,1.36,0,BudgetRegular
17506.0,302.2,1,2011-09-25 11:39:00,2011-09-25 11:39:00,1,75,30.0,1,BudgetIrregular
17507.0,605.58,2,2011-02-03 18:08:00,2011-03-23 11:48:00,47,261,1.28,3,HighSpendingIrregular
17508.0,387.31,1,2011-03-04 08:10:00,2011-03-04 08:10:00,1,280,30.0,3,HighSpendingIrregular
17510.0,308.48,1,2011-11-15 10:00:00,2011-11-15 10:00:00,1,24,30.0,1,BudgetIrregular
17512.0,2924.99,10,2011-02-11 12:22:00,2011-11-11 12:11:00,272,28,1.1,2,HighValueIrregular
17513.0,513.2,1,2011-09-28 16:42:00,2011-09-28 16:42:00,1,71,30.0,1,BudgetIrregular
17514.0,208.65,1,2011-08-03 15:45:00,2011-08-03 15:45:00,1,127,30.0,1,BudgetIrregular
17515.0,639.02,4,2011-01-25 14:33:00,2011-11-08 14:04:00,286,30,0.42,0,BudgetRegular
17516.0,768.08,5,2011-02-27 12:41:00,2011-11-24 16:51:00,270,14,0.56,0,BudgetRegular
17517.0,153.94,1,2011-02-04 11:48:00,2011-02-04 11:48:00,1,308,30.0,3,HighSpendingIrregular
17519.0,1844.02,6,2010-12-06 15:18:00,2011-11-22 16:43:00,351,16,0.51,2,HighValueIrregular
17520.0,546.81,1,2011-10-17 12:04:00,2011-10-17 12:04:00,1,53,30.0,1,BudgetIrregular
17521.0,723.2099999999999,3,2011-05-24 15:14:00,2011-11-10 11:22:00,169,29,0.53,0,BudgetRegular
17522.0,1066.15,5,2011-05-05 16:31:00,2011-12-08 12:31:00,216,1,0.69,0,BudgetRegular
17523.0,652.74,4,2011-11-20 13:40:00,2011-11-28 13:20:00,7,10,17.14,1,BudgetIrregular
17524.0,145.0,1,2010-12-13 14:32:00,2010-12-13 14:32:00,1,360,30.0,3,HighSpendingIrregular
17525.0,422.7000000000001,1,2010-12-15 12:05:00,2010-12-15 12:05:00,1,359,30.0,3,HighSpendingIrregular
17526.0,1195.9,4,2010-12-09 12:20:00,2011-12-05 11:05:00,360,4,0.33,0,BudgetRegular
17527.0,939.37,4,2011-05-05 13:43:00,2011-10-17 12:32:00,164,53,0.73,0,BudgetRegular
17530.0,2380.41,10,2010-12-09 20:01:00,2011-12-08 18:42:00,363,0,0.83,2,HighValueIrregular
17531.0,296.7,1,2011-06-02 19:17:00,2011-06-02 19:17:00,1,189,30.0,3,HighSpendingIrregular
17534.0,223.36,1,2011-10-17 12:47:00,2011-10-17 12:47:00,1,53,30.0,1,BudgetIrregular
17535.0,164.4,1,2011-03-04 15:20:00,2011-03-04 15:20:00,1,279,30.0,3,HighSpendingIrregular
17536.0,76.5,1,2011-06-15 13:23:00,2011-06-15 13:23:00,1,176,30.0,3,HighSpendingIrregular
17537.0,897.62,2,2011-02-09 13:37:00,2011-11-10 10:56:00,273,29,0.22,0,BudgetRegular
17538.0,98.42,1,2011-11-14 12:12:00,2011-11-14 12:12:00,1,25,30.0,1,BudgetIrregular
17540.0,578.9,2,2011-01-27 14:35:00,2011-11-15 11:56:00,291,24,0.21,0,BudgetRegular
17542.0,170.75,1,2011-03-15 11:45:00,2011-03-15 11:45:00,1,269,30.0,3,HighSpendingIrregular
17548.0,103.3,1,2011-04-20 12:01:00,2011-04-20 12:01:00,1,233,30.0,3,HighSpendingIrregular
17549.0,148.86,2,2011-10-19 10:05:00,2011-11-16 09:59:00,27,23,2.22,0,BudgetRegular
17550.0,267.16,3,2011-04-10 15:19:00,2011-05-26 14:09:00,45,196,2.0,0,BudgetRegular
17551.0,306.84,1,2010-12-15 14:12:00,2010-12-15 14:12:00,1,358,30.0,3,HighSpendingIrregular
17552.0,930.41,4,2010-12-02 18:45:00,2011-10-10 17:00:00,311,59,0.39,0,BudgetRegular
17553.0,1487.6,1,2011-08-02 10:00:00,2011-08-02 10:00:00,1,129,30.0,1,BudgetIrregular
17554.0,1952.45,5,2011-07-14 20:01:00,2011-12-08 14:15:00,146,0,1.03,2,HighValueIrregular
17555.0,483.26,2,2011-01-09 12:31:00,2011-11-20 12:22:00,314,19,0.19,0,BudgetRegular
17556.0,157.9,1,2011-05-18 10:48:00,2011-05-18 10:48:00,1,205,30.0,3,HighSpendingIrregular
17557.0,541.46,3,2011-09-19 14:23:00,2011-11-25 12:57:00,66,13,1.36,0,BudgetRegular
17560.0,854.95,4,2011-02-02 11:14:00,2011-09-06 09:18:00,215,94,0.56,0,BudgetRegular
17561.0,167.62,1,2011-11-20 12:53:00,2011-11-20 12:53:00,1,18,30.0,1,BudgetIrregular
17562.0,1122.38,7,2011-06-19 13:06:00,2011-11-25 14:21:00,159,13,1.32,0,BudgetRegular
17564.0,454.01,3,2011-09-20 14:00:00,2011-11-15 13:27:00,55,23,1.64,0,BudgetRegular
17566.0,901.21,2,2011-11-14 13:42:00,2011-12-01 19:54:00,17,7,3.53,0,BudgetRegular
17569.0,344.14,1,2011-01-11 14:15:00,2011-01-11 14:15:00,1,331,30.0,3,HighSpendingIrregular
17571.0,1497.26,4,2011-02-14 15:15:00,2011-10-20 15:57:00,248,49,0.48,0,BudgetRegular
17572.0,226.75000000000003,4,2010-12-01 12:51:00,2011-09-29 17:53:00,302,70,0.4,0,BudgetRegular
17573.0,380.6,3,2011-09-07 10:36:00,2011-11-10 13:01:00,64,28,1.41,0,BudgetRegular
17574.0,185.65,1,2011-04-11 09:47:00,2011-04-11 09:47:00,1,242,30.0,3,HighSpendingIrregular
